goods_no,p_female,brand_name,title
5616775,0.3108,사유,플리스 헨리넥 레글런 티셔츠 블루
6356418,0.3120,에잇세컨즈,스포티 그래픽 슬림핏 반소매 티셔츠  네이비
5357537,0.3137,르꼬끄 골프,여성 저지 스웻셔츠 (GQ322LRL97)
5933624,0.3137,크리스피,Lemon Hoodie 03
5059644,0.3151,펜필드,스왈로우 럭비 크롭 티셔츠 다크그린_FR2KT35F
6436047,0.3160,노컨텐츠,356. 루즈 메쉬 티 _ 스카이 블루
5910477,0.3170,카비시,PLUR HOODIE LIGHT GREY(BLACK)(CV2BFUM402A)
6574531,0.3175,스플래시코드,반팔 티셔츠 화이트 - 홀리 저지먼트(Holy Judgement)
2006978,0.3210,애스플래폼,AU11TH05 로우컷 크루탑_화이트
5974212,0.3231,샌드 사운드,(UNISEX) 어닝 스트라이프 롱슬리브 티셔츠 그레이
4144363,0.3235,크리스피,Croissant Tee
5378726,0.3244,어널로이드,스트라이프 로고 니트 폴로 셔츠 / 그레이
5974335,0.3269,샌드 사운드,(UNISEX) 스트라이프 롱슬리브 티셔츠 핑크
6052944,0.3272,타버트,Pony Striped Collar T-Shirt - Sky Blue
6618371,0.3276,스튜디오 솔트,90S 스트라이프 티셔츠_크림소라
5285851,0.3278,에데닉,스티치 로고 페이크 레이어드 슬리브리스
4583313,0.3285,보나츠 팔레트,BP 아플리케 스티치 후디_BURGUNDY
6644870,0.3301,젠더스트,Glow Squad Football Jersey T-shirt BLACK
6566022,0.3336,드노아,바이브 반팔티(브라운)
3945444,0.3343,앤커버,트위스트 로고 후드티 차콜
5215211,0.3349,러프사이드 화이트라벨,Homie Hoodie M.Grey
6130752,0.3400,에이네,에이 레터링티셔츠(차콜)
1094925,0.3416,코드아이엠,유틸리티 탄창 포켓 루즈핏 반팔 카라티 블랙
3868067,0.3447,넷소셜클럽,OG LOGO CAMO HOOD (BLACK)
4985874,0.3458,유니폼브릿지,anchor pocket s/s tee(womens) navy
6868052,0.3462,이비엠,숄더라인 디테일 오버핏 티셔츠 EMQ2WTS030
4091141,0.3510,반원 아틀리에,A3481 스트라이프 피케 티셔츠_Red/Navy
4806262,0.3512,반원 아틀리에,A3520 빈티지 스트라이프 칼라 티셔츠_Dark orange
3560143,0.3526,그리디어스,Bunny Print Loose Hoodie Black
4513407,0.3544,애스플래폼,AU42TL03커브 슬리브 프린트 탑_화이트
5143654,0.3548,워너비즈핏,Faith over Fear MAX오버핏 롱슬리브 블랙
4323594,0.3562,반원 아틀리에,A3496 스트라이프 칼라 티셔츠_Red
4955233,0.3573,조거쉬,Rock Duck T-shirt (White)
4648056,0.3615,슬로우애시드,블랙레터 서클 로고 와이드 후디 [블랙]
6644834,0.3617,젠더스트,Chrome Play Football Jersey T-shirt WHITE
6077735,0.3635,무센트,어핏 백 레터링 후드 티 남녀공용 (2컬러)
6484126,0.3636,루프,블러 로고 프린팅 오버핏 반필티 그레이
5933621,0.3647,크리스피,2025-11 GummyBear Black Hoodie 03
6884862,0.3656,코드그라피,(우먼) 스트라이프 헨리넥 후디-브라운
2003241,0.3658,스텝온리,SASC LOGO TEE (NAVY)
6562315,0.3661,험블아카이브,Archive01 어울리지 않아도 반팔 티셔츠
4372689,0.3666,모먼,더블 M 로고 후드_XMBALYZA21143
5628234,0.3670,테켓,Snarp Block L/S Tee Beige
5571620,0.3673,그린버터,Monochrome Pigment tee (Charcoal)
5038747,0.3674,유니폼브릿지,boucle polo s/s knit(womens) black
5937936,0.3687,엘씨디씨티엠,HALTERNECK-DETAILED TOP (MELANGE GREY)
4907275,0.3693,프리버07,Friver raglan coloring t-shirt_2color
1098186,0.3697,락핑거,박스로고 티 [ Blue ]
3697363,0.3706,바켄,Nostalgia 후디 BK6987_멜란지화이트
4709062,0.3714,내셔널지오그래픽,N251WPT980 여성 시그너스 우븐 조거팬츠 CARBON BLACK
3834421,0.3753,더블유브이프로젝트,스파클 후드 버건디 MJHD7699
2003249,0.3808,스텝온리,SASC LOGO TEE (WHITE)
5276887,0.3846,레터리,BUSTIER LAYERED T-SHIRT_NAVY
3626485,0.3864,드마크,백그래픽 더블 슬리브 스트링후드 블랙
5615743,0.3889,포르테나,BOAT NECK GRAPHIC LONG SLEEVE T-SHIRT-BEIGE
4883663,0.3896,어퓨커멘츠,크랙 엔젤 후디 BLACK(washed)
4511152,0.3897,그리디어스,GRDS Logo T-shirt
4709179,0.4000,내셔널지오그래픽,N251WPT980 여성 시그너스 우븐 조거팬츠 SILVER GREY
6927941,0.4042,모아,Multi-Stripe Single-Stitch T-Shirt (CHARCOAL)
2006975,0.4054,애스플래폼,AU11TH05 로우컷 크루탑_블랙
2427907,0.4060,플로피엔디스크,노스텔지어 로고 롱슬리브 _ 화이트
6593659,0.4063,썸웨어버터,Stripe 21 Square Logo Over-Fit Top - Light Blue
5434469,0.4071,아노에틱,ANC HOPE STRIPE RUGBY SWEATSHIRTS_NAVY
6774914,0.4094,로우클래식,UNIVERSAL OVERSIZED TEE_NAVY [LC262TS87NV]
5169997,0.4096,아키아,오버사이즈 반팔 티셔츠 - 피그먼트 다잉 - 차콜
6644994,0.4132,젠더스트,High Field Football Jersey T-shirt BLACK
4583312,0.4251,보나츠 팔레트,BP 아플리케 스티치 후디_BROWN
4796512,0.4251,인스턴트펑크,빅로고 스웻 후디 - 멜란지 화이트
6040630,0.4264,진호쇼우,[But I Hold Nothing Yet] 그래픽 반팔 티셔츠 아이보리
5381960,0.4480,헌치,Basic Half Zip-Up Sweatshirt (2color)
5604514,0.4534,탄산마그네슘,주영X탄산 고양이 레이어드 롱슬리브 (네이비)
4047829,0.4606,유니폼브릿지,flag pique s/s tee(womens) red
4801190,0.4612,반원 아틀리에,A3509 멀티 스트라이프 칼라 티셔츠_Red
5204746,0.4615,콜드웜,Structured T-Shirt (Black) -Women-
7008578,0.4617,에잇세컨즈,[Disney] 슬림핏 그래픽 링거 티셔츠  라이트 그린
5315196,0.4638,타입서비스,Furry Puppy Hoodie [Charcoal]
4883664,0.4682,어퓨커멘츠,크랙 엔젤 후디 KHAKI
6644480,0.4710,젠더스트,Varsity 88 Football Jersey T-shirt BLACK
5167612,0.4730,골든선샤인,Sunshine artwork jersey t-shirts_Red
5126438,0.4782,닉앤니콜,BIG ROSE SLEEVE TOP_BLACK WHITE
6292469,0.4782,프랜틱서비스,빈티지 레이어드 롱슬리브 - 레드
5656873,0.4812,모트,래글런 스티치 티셔츠 - Navy Gray
5539539,0.4848,소프트서울,스트라이프 폴로 칼라 셔츠_카키
6151756,0.4852,파르티멘토 우먼,마일스 9 코어 블라우스 레이어드 탑_블랙
2484809,0.4891,쿨트,038 포레스트포켓후디 라이트블루
6109975,0.4910,수아레 우먼,(우먼)메리노 울 투 페이스 롱 슬리브 카키
5127161,0.4936,노컨텐츠,188. 23 티 _ 블루
5611059,0.4950,그린버터,Teddy Wool Hoodie (Sand Beige)
6185350,0.5030,론론,SHIRRING MINI POCKET LONG SLEEVE T SHIRT CHARCOAL
2979551,0.5045,르아위,고양이와 스프 스퀘어 후디 그레이
1094960,0.5047,코드아이엠,유틸리티 탄창 포켓 루즈핏 반팔 카라티 블루
5328008,0.5309,가까이 유니언즈,투포인트 피그먼트 롱슬리브 카키모카
6644656,0.5332,젠더스트,Varsity 88 Football Jersey T-shirt NAVY
3272471,0.5420,애스플래폼,AW31TN07 랩 레이어탑_카키
6054978,0.7418,디어마이디어,플랜트 그래픽 티셔츠 (블루)
3554550,0.8716,애스플래폼,AW32TL05 슬릿 슬리브 탑_블랙
6339001,0.9712,카키그라도,K.A.G Semper Fi 크롭 레귤러핏 슬리브리스 (딥그린카키)
6746761,0.9834,언더아머,여성 UA 캠퍼스 오버사이즈 반팔1387193-100
