구간,라벨,goods_no,판정,의미,p_female,브랜드,상품명
선행,남성,4192239,X,혼성(유지),0.6198,아르메데스,[2PACK] 면 20수 아트그래픽 티셔츠 (1002)
선행,남성,2311597,F,이성 단독(제외),0.6193,원헌드레드퍼센트,OHP X MOAI 이노센트걸 기모 후드
선행,남성,5756472,X,혼성(유지),0.6188,라코스테,남성 소프트브랜딩 스몰 크록 반팔 티셔츠 TH2739-55G 107
선행,남성,4160252,X,혼성(유지),0.6184,엘라모,무지 기본 오버핏 반팔 티셔츠 XS~XL
선행,남성,2010548,X,혼성(유지),0.6179,어퍼스트로피 콤마,하프폴드 라벨 반팔티셔츠 (네이비)
선행,남성,4756339,X,혼성(유지),0.6176,투타임즈유,공용 서울 랜드마크 티2 그린_UK0502AGRN-WHT
선행,남성,6092400,X,혼성(유지),0.6174,빈폴 멘,[Essential] 피케 칼라넥 반소매 티셔츠  화이트
선행,남성,2683123,X,혼성(유지),0.6173,크림소다랩,연애시대 반팔티 아이보리 그린
선행,남성,1429641,X,혼성(유지),0.6170,쿠르보,[남녀공용] 고흐 로고 반팔티셔츠 (블랙)
선행,남성,4280079,X,혼성(유지),0.6168,아르메데스,[2PACK] 아트그래픽 기능성 반팔 티셔츠 (813)
선행,남성,4062013,X,혼성(유지),0.6167,체이스컬트,공용 컬러 블럭 반팔 티셔츠-DBRU5843D01
선행,남성,3087461,X,혼성(유지),0.6159,체이스컬트,공용 2PACK 반팔 티셔츠-CDZU8288A01
선행,남성,5249983,X,혼성(유지),0.6157,제네럴웍스,GW-25S-JP-01 프린팅 JP 반팔 티셔츠 (4color)
선행,남성,1903815,X,혼성(유지),0.6151,랠리포인트,Customize Tshirt_Black
선행,남성,6408237,X,혼성(유지),0.6144,케이스위스,60th 쉴드 플라워 그래픽 티_1KSTSMV906BG
선행,남성,5495749,F,이성 단독(제외),0.6143,더블유브이프로젝트,프리키 후드 오트밀 JIHD7825
선행,남성,5439415,X,혼성(유지),0.6121,제네럴웍스,긴팔 라운드 티셔츠_2컬러 GT000
선행,남성,4160268,X,혼성(유지),0.6120,엘라모,팔로우 기본 반팔티셔츠 남녀공용 빅사이즈 XS~XL
선행,남성,6190636,F,이성 단독(제외),0.6116,휠라,테니스 COOL 소로나 그래픽 반팔티(FS262RS11X001191)
선행,남성,3519639,F,이성 단독(제외),0.6110,발로렌,Out Pocket Hood Sweatshirt
선행,남성,3986866,X,혼성(유지),0.6100,굿온,피그먼트 다잉 베이스볼 티셔츠 컬렉션
선행,남성,5196942,X,혼성(유지),0.6100,게스,4color 유니 세미오버핏 싱글 스트라이프 반팔티 NP2KE403
선행,남성,6450974,X,혼성(유지),0.6095,하프나인,모던 베이직 무지 반팔 티셔츠 I05BRD_HBX11329
선행,남성,5946196,X,혼성(유지),0.6091,빈폴 멘,[Essential] 스웨트 셔츠  블랙
선행,남성,2470370,F,이성 단독(제외),0.6089,라디네오,트레블러 그레이 반팔 티셔츠
선행,남성,4762703,X,혼성(유지),0.6082,빈폴 멘,[Essential] 수피마 코튼 라운드넥 티셔츠  라이트 그레이 (BC5242E122)
선행,남성,3317647,X,혼성(유지),0.6077,코랄리안,테니스 라운드 소로나 티셔츠 스카이
선행,남성,2838680,X,혼성(유지),0.6076,발비,남여공용 빅로고 자수 맨투맨
선행,남성,4671115,X,혼성(유지),0.6074,아르메데스,[2PACK] 면 16수 오버핏 아트그래픽 반팔티셔츠 (1027)
선행,남성,5170060,X,혼성(유지),0.6074,아키아,오버사이즈 반팔 티셔츠 - 피그먼트 다잉 - 워시드 올리브
선행,남성,1311805,X,혼성(유지),0.6064,아움89,콜드 썸머 로고 티셔츠 (화이트)
선행,남성,6434928,X,혼성(유지),0.6062,세르지오 타키니,U 그래픽 레귤러핏 티셔츠 (White)
선행,남성,3739133,X,혼성(유지),0.6059,체이스컬트,공용 2PACK 반팔 티셔츠-DDZU8288A11
선행,남성,4160286,X,혼성(유지),0.6050,엘라모,엘라모로고 기본 반팔티셔츠 남녀공용 빅사이즈 XS~XL
선행,남성,4237297,X,혼성(유지),0.6022,아르메데스,[2PACK] 아트그래픽 기능성 반팔 티셔츠 (807)
선행,남성,5060539,X,혼성(유지),0.6014,에데닉,호텔 에데닉 자수 반소매 티셔츠(화이트)_EZS1TS01WT
선행,남성,5937451,X,혼성(유지),0.6013,이코르,[2PACK] 데일리 크롭 무지 롱슬리브 : 3COLOR
선행,남성,4874169,X,혼성(유지),0.5992,갈렉스,시그니쳐 블록코어 숏슬리브 화이트그린 GA5624 GN
선행,남성,5544538,X,혼성(유지),0.5983,제네럴웍스,긴팔 라운드 티셔츠_2컬러 GT001
선행,남성,5079380,F,이성 단독(제외),0.5982,필드매뉴얼,플로우 롱슬리브티 레몬
선행,남성,6261352,X,혼성(유지),0.5978,세르지오 타키니,U 그래픽 레귤러핏 티셔츠 (D.Brown)
선행,남성,5408100,X,혼성(유지),0.5974,갈렉스,레트로 블록코어 카라 롱슬리브 네이비 GA5711 NV
선행,남성,2477510,F,이성 단독(제외),0.5963,드마크,스퀘어로고 스티치 박스핏 긴팔 티셔츠 스카이블루
선행,남성,5964762,X,혼성(유지),0.5960,라코스테,남성 크록 시그니처 루즈핏 후드 스웻셔츠 SH7741-56G 3LA
선행,남성,4368253,F,이성 단독(제외),0.5959,노앙,WASHED POLO LONG SLEEVE T-SHIRT BLUE
선행,남성,6831802,X,혼성(유지),0.5956,원헌드레드퍼센트,OHPxJOY 쓰리캣츠 세미오버 반팔티
선행,남성,5250845,X,혼성(유지),0.5946,제네럴웍스,GW-25S-JP-04 프린팅 JP 반팔 티셔츠 (4color)
선행,남성,1665638,X,혼성(유지),0.5945,어퍼스트로피 콤마,ACOMMA MASK HANGER HOODIE (Charcoal/Blue)
선행,남성,1402594,F,이성 단독(제외),0.5931,모즈모즈,블랙 타이다이 오버핏 티셔츠_연베이지
선행,남성,5080504,F,이성 단독(제외),0.5931,비욘드클로젯,핸드 메이드 선글라스 디테일 반팔 티셔츠 블랙
선행,남성,6625339,X,혼성(유지),0.5930,원헌드레드퍼센트,OHPxJOY4 쉼이필요해 세미오버 반팔티
선행,남성,6450242,X,혼성(유지),0.5926,와이엔,에센셜 코튼 라운드 반팔 티셔츠 I05BRD_WBX11330
선행,남성,3317834,X,혼성(유지),0.5917,코랄리안,테니스 피케 소로나 티셔츠 그린
선행,남성,5594670,F,이성 단독(제외),0.5915,드마크,M STREET GRAFFITI LOGO TEXT OVERSIZED T-SHIRT - Black
선행,남성,4762864,F,이성 단독(제외),0.5910,더바이닐하우스,STAR SLOT MACHINE HOODIE  BLACK
선행,남성,6006808,X,혼성(유지),0.5910,라이프워크,기획) 공용) 빗살라독 와펜 반팔 티셔츠
선행,남성,4328834,X,혼성(유지),0.5909,엘런아시,무지 옆트임레이어드 오버핏 반팔 티셔츠
선행,남성,2540380,F,이성 단독(제외),0.5904,원헌드레드퍼센트,OHP X GOODD b저스트스마일 오버사이즈 반팔티
선행,남성,5573985,F,이성 단독(제외),0.5893,베이직하우스,UNI 면16수 릴렉스핏 반팔티셔츠 그린 LATS0109
선행,남성,1474691,X,혼성(유지),0.5889,펠스파브룩,20수 스트라이프 보트넥 티셔츠[BLUE]
선행,남성,1454071,X,혼성(유지),0.5886,웨이브건,큐프라 유넥 티셔츠 화이트
선행,남성,1047839,F,이성 단독(제외),0.5879,발란트,오리지널 스탬프 로고 베이직 티셔츠 - 화이트
선행,남성,3447912,X,혼성(유지),0.5879,체이스컬트,공용 캐릭터 후드 티셔츠-CEZU5105B0B
선행,남성,3213866,X,혼성(유지),0.5877,더바이닐하우스,BIG BRINDLE TEE BLUE (VH2DMUT510A)
선행,남성,6268884,X,혼성(유지),0.5861,쉬스,승요등장 티셔츠 VICTORY FAIRY PRINTING T-SHIRTS_26SS
선행,남성,5925790,F,이성 단독(제외),0.5855,스크래틀 픽셀,브러쉬드 핑거홀 슬림 후디[그레이]
선행,남성,4798894,F,이성 단독(제외),0.5848,더마일,매니페스 더마일 스웨트 후드 [NAVY]
선행,남성,5170063,X,혼성(유지),0.5841,아키아,오버사이즈 반팔 티셔츠 - 피그먼트 루나 다잉 - 더티 그레이
선행,남성,6475993,X,혼성(유지),0.5841,엠블룩,프리미엄 면스판 반팔티셔츠 썸머돌고래 (4color)
선행,남성,6668501,X,혼성(유지),0.5831,아디다스,바스켓볼 싱글 저지 티셔츠 KR2093
선행,남성,1646003,F,이성 단독(제외),0.5828,드마크,남자여자 백그래픽 배색 라글란 긴팔티 블랙
선행,남성,3473057,X,혼성(유지),0.5826,앨빈클로,카모마일 오버핏 후드티 AVH689 (3 COLOR)
선행,남성,6520247,X,혼성(유지),0.5813,엠블룩,프리미엄 면스판 라운드 반팔티 BABY BEAR (4color)
선행,남성,2010541,X,혼성(유지),0.5799,어퍼스트로피 콤마,백 포인트 라벨 무지 반팔티셔츠 (블랙)
선행,남성,2285061,F,이성 단독(제외),0.5799,스터프,보스톤 타이거 후드티 그레이
선행,남성,4237335,X,혼성(유지),0.5796,아르메데스,[2PACK] 아트그래픽 기능성 반팔 티셔츠 (804)
선행,남성,5485130,F,이성 단독(제외),0.5796,엠오오,아플리케 카모 럭비 티셔츠 - 블랙
선행,남성,5267713,X,혼성(유지),0.5787,빈폴 멘,남녀공용 러닝 그래픽 라운드넥 티셔츠  베이지
선행,남성,6175060,X,혼성(유지),0.5787,세르지오 타키니,U MCCC 에디션 그래픽 티셔츠 (White)
선행,남성,4192249,X,혼성(유지),0.5780,아르메데스,[2PACK] 면 20수 아트그래픽 티셔츠 (1003)
선행,남성,4139043,F,이성 단독(제외),0.5767,노이어,스퀘어 넥 니트 슬리브리스 (블랙아이보리)
선행,남성,3926477,F,이성 단독(제외),0.5736,마인드브릿지,[쿨]아스킨세미오버핏티셔츠 - 4color MYTS3122
선행,남성,1384525,F,이성 단독(제외),0.5735,이에스엔,퓨어 헤비 반팔 티셔츠 화이트
선행,남성,6158985,F,이성 단독(제외),0.5731,디아더생츄어리,서큘러 타입 스트라이프 긴팔 티셔츠 (레드)
선행,남성,1098403,F,이성 단독(제외),0.5730,락핑거,사인 그래픽 티 [ White/Purple Mint ]
선행,남성,5300261,X,혼성(유지),0.5730,세르지오 타키니,M 빅 로고 코튼 반팔 티셔츠 (White)
선행,남성,6175061,X,혼성(유지),0.5730,세르지오 타키니,U MCCC 에디션 그래픽 티셔츠 (Pink)
선행,남성,4540114,F,이성 단독(제외),0.5724,갈렉스,파이핑 컬러블록 웜업 피스테 롱슬리브 베이지 GA4731 BE
선행,남성,4371117,F,이성 단독(제외),0.5707,더바이닐하우스,PAINTING STRIPE LS TEE GREEN
선행,남성,4180706,F,이성 단독(제외),0.5701,베스띠또,화이트 베스티토 팀 티셔츠
선행,남성,5170062,X,혼성(유지),0.5698,아키아,오버사이즈 반팔 티셔츠 - 피그먼트 루나 다잉 - 더티 브라운
선행,남성,4111604,X,혼성(유지),0.5695,게인스보로,[2PACK] 오리지날 스타로고 티셔츠 기획전
선행,남성,4743242,X,혼성(유지),0.5689,후드후드,[SET] HD 로고 아플리케 오버핏 후드 + HD 로고 아플리케 스웨트팬츠
선행,남성,5882614,X,혼성(유지),0.5684,라이프워크,뉴 실리콘 라독 와펜 반팔 티셔츠
선행,남성,5267340,X,혼성(유지),0.5677,빈폴 멘,[Essential] 남녀공용 로고 자수 스웨트 셔츠  그레이
선행,남성,4802889,X,혼성(유지),0.5672,코닥,[2PACK] 에센셜 2 PACK 반팔티셔츠 MULTI
선행,남성,2010547,X,혼성(유지),0.5667,어퍼스트로피 콤마,하프폴드 라벨 반팔티셔츠 (화이트)
선행,남성,5452549,F,이성 단독(제외),0.5667,갈렉스,레트로 시티 후드 로마 블랙 GA5714 BK
선행,남성,4920319,X,혼성(유지),0.5665,갈렉스,풋볼 시그니쳐 컬러블록 나일론 숏슬리브 그린 GA5621 GN
선행,남성,6608011,F,이성 단독(제외),0.5661,드마크,M Street graffiti oversize sleeveless
선행,남성,2612232,X,혼성(유지),0.5657,파인드칠린,F3022 피크닉 크루넥 반팔 티셔츠 모노화이트
선행,남성,6709352,X,혼성(유지),0.5655,원헌드레드퍼센트,OHPxGOODD 한입만 피그먼트 반팔티
선행,남성,3905598,X,혼성(유지),0.5650,스포츠 일러스트레이티드,BASKETBALL STACKED LOGO HOODIE SHIRT (DARK NAVY)
선행,남성,3539987,F,이성 단독(제외),0.5646,더바이닐하우스,TRAFFIC ACCIDENT LS TEE PINK
선행,남성,1977147,X,혼성(유지),0.5635,리지,유니섹스 드림 오브 드림 나염 반팔티 네이비
선행,남성,5148398,F,이성 단독(제외),0.5634,엠오오,볼드 타이포  반팔티 - 화이트
선행,남성,4539666,F,이성 단독(제외),0.5625,써치410,브라이트 피그먼트 롱슬리브 챠콜
선행,남성,6093441,X,혼성(유지),0.5619,빈폴 멘,[Essential] 라운드 반소매 티셔츠  퍼플
선행,남성,6561947,X,혼성(유지),0.5617,원헌드레드퍼센트,OHPxGOODD 언더더씨 세미오버 반팔티6
선행,남성,2683117,X,혼성(유지),0.5612,크림소다랩,청춘시대 반팔티 화이트 블랙
선행,남성,6831803,X,혼성(유지),0.5604,원헌드레드퍼센트,OHPxJOY 굿띵즈 세미오버 반팔티
선행,남성,4762522,X,혼성(유지),0.5602,빈폴 멘,[Essential] 남녀공용 수피마 코튼 피케 티셔츠  아이보리 (BC5242E110)
선행,남성,1983288,F,이성 단독(제외),0.5578,아이코노그라피,SURREALISM MOVEMET FLOWER 2 IVY
선행,남성,6332992,X,혼성(유지),0.5556,엠블룩,프리미엄 스판  빅사이즈 무지 반팔티셔츠 6종
선행,남성,2479659,F,이성 단독(제외),0.5553,크림소다랩,그레이 서퍼 반팔티 화이트 블루
선행,남성,496247,X,혼성(유지),0.5551,발란트,미니슬로건 베이직티셔츠 블랙
선행,남성,6709355,X,혼성(유지),0.5551,원헌드레드퍼센트,OHPxHARMONIA4 비치바이브 세미오버 반팔티6
선행,남성,3400254,X,혼성(유지),0.5541,앨빈클로,사일런트 비치 오버핏 반팔티 AST4991 (2 COLOR)
선행,남성,4980935,X,혼성(유지),0.5540,더바이닐하우스,GUNFIGHT TYPO TEE WHITE
선행,남성,4237345,X,혼성(유지),0.5539,아르메데스,[2PACK] 아트그래픽 기능성 반팔 티셔츠 (809)
선행,남성,1337797,F,이성 단독(제외),0.5526,고목,창과 문 티셔츠 (Black)-남
선행,남성,2476543,X,혼성(유지),0.5506,테크스킨,20D 귀걸이형 냉감티셔츠
선행,남성,4160278,X,혼성(유지),0.5505,엘라모,아이디어 레이어드 반팔티셔츠 남녀공용 빅사이즈 XS~XL
선행,남성,5191715,F,이성 단독(제외),0.5501,페이탈고스트,Unblessed
선행,남성,587120,X,혼성(유지),0.5499,발란트,브러시 프린트 아이스크림 티셔츠 옐로우그린
선행,남성,4052606,X,혼성(유지),0.5493,밸롭,플라이테크 숏 슬리브 라이트베이지
선행,남성,7036332,X,혼성(유지),0.5491,원헌드레드퍼센트,OHPxJOY 레스러쉬 크루넥 긴팔티셔츠
선행,남성,6625341,X,혼성(유지),0.5489,원헌드레드퍼센트,OHPxGOODD 잇츠썸머 세미오버 반팔티6
선행,남성,4158643,F,이성 단독(제외),0.5470,아스트랄 프로젝션,[비욘드 더 스타스]코튼 루즈핏 반팔 티셔츠_더스티 민트
선행,남성,4633657,X,혼성(유지),0.5465,원헌드레드퍼센트,OHPxHARMONIA 어항에 빠진 냥 기모 후드6
선행,남성,1665708,X,혼성(유지),0.5464,어퍼스트로피 콤마,ACOMMA MASK HANGER HOODIE (Gray/White)
선행,남성,6879078,X,혼성(유지),0.5463,아디다스,리조트 S 폴로 U 셔츠 KW5684
선행,남성,4540007,F,이성 단독(제외),0.5461,써치410,아일렛 후드 페이드워싱 샌드블랙
선행,남성,3881739,X,혼성(유지),0.5450,애스플래폼,AW41TH04 스카프 탑_아이보리
선행,남성,4217039,F,이성 단독(제외),0.5444,유쓰배쓰,SKATE GIRL T-SHIRT
선행,남성,6158731,X,혼성(유지),0.5437,푸마 골프,기모 우븐 긴팔 피스테 유니 3color
선행,남성,3939490,F,이성 단독(제외),0.5436,캔바츠,글리터 와펜 시그니처 반팔 티셔츠 (화이트)
선행,남성,4189702,X,혼성(유지),0.5436,아르메데스,[2PACK] 면 20수 아트그래픽 티셔츠 (1009)
선행,남성,1665381,X,혼성(유지),0.5435,어퍼스트로피 콤마,OUTLINE LOGO HOODIE (Black/Black)
선행,남성,3317767,X,혼성(유지),0.5434,코랄리안,테니스 라운드 소로나 티셔츠 화이트
선행,남성,6669816,X,혼성(유지),0.5431,원헌드레드퍼센트,OHPxGOODD 아티스트 피그먼트 반팔티
선행,남성,4371108,F,이성 단독(제외),0.5420,더바이닐하우스,OLD WEST TYPO LS TEE ORANGE
선행,남성,6032305,X,혼성(유지),0.5413,세르지오 타키니,U 프레쉬닷 반팔 아노락 (Brown)
선행,남성,3622970,X,혼성(유지),0.5405,메스타리,스포츠 클럽 셔틀콕 오버핏 기능 티셔츠 CT5003/CT5004 블랙/화이트
선행,남성,5267663,X,혼성(유지),0.5403,빈폴 멘,남녀공용 GOOD LUCK 그래픽 라운드넥 티셔츠  레드
선행,남성,3279758,F,이성 단독(제외),0.5400,바스틱,안젤릭 티셔츠_블랙
선행,남성,5739727,X,혼성(유지),0.5398,수아트,아이스크림 후디 with CVSM 공기목베개
선행,남성,6092407,X,혼성(유지),0.5396,빈폴 멘,[Essential] 피케 칼라넥 반소매 티셔츠  애쉬
선행,남성,5315295,X,혼성(유지),0.5394,쿠톤,네코 피그먼트 오버핏 반팔 티셔츠
선행,남성,5409457,X,혼성(유지),0.5383,더바이닐하우스,96 LAYERED LS TEE RED
선행,남성,4139039,F,이성 단독(제외),0.5382,노이어,아플리케 패치 하프 티셔츠 (화이트)
선행,남성,5051447,F,이성 단독(제외),0.5377,송지오,송지오 컬렉션 유스 아쿠아렐 돌먼 티셔츠 블랙 SH3TS705BK
선행,남성,4371113,F,이성 단독(제외),0.5374,더바이닐하우스,WESTERN SALOON LS TEE ORANGE
선행,남성,6138222,X,혼성(유지),0.5373,원헌드레드퍼센트,OHPxGOODD b그레이스 크루넥 긴팔티셔츠
선행,남성,2683118,X,혼성(유지),0.5368,크림소다랩,청춘시대 반팔티 블랙 민트
선행,남성,5287395,X,혼성(유지),0.5360,제네럴웍스,G-COOL-SUMMER-01 쿨링 냉감 아이스 그래픽 반팔 티셔츠 4컬러
